,experiment,propagationTime,messageOverhead,messageReceived,graft,prune,iwant,ihave,messageBandwidth,totalBandwidth,gossipReceived,gossipBandwidth,topology,d,dlo,dhi,dscore,dlazy,dout,gossipFactor,interval,topics,topicSize
29217,578,0.0,98.0,18.0,0.0,0.0,0.0,8.0,3.6,47.4,78.0,15.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29218,578,0.0,101.0,19.0,0.0,0.0,0.0,4.0,3.8,48.4,126.0,25.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29219,578,0.0,64.0,12.0,0.0,0.0,0.0,6.0,2.4,30.8,129.0,25.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29220,578,0.0,100.0,20.0,0.0,0.0,0.0,10.0,4.0,49.2,75.0,15.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29221,578,0.0,104.0,19.0,0.0,0.0,0.0,8.0,3.8,50.4,135.0,27.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29222,578,0.0,60.0,11.0,0.0,0.0,0.0,8.0,2.2,29.2,120.0,24.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29223,578,0.0,110.0,20.0,0.0,0.0,0.0,9.0,4.0,53.0,95.0,19.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29224,578,0.0,100.0,18.0,0.0,0.0,0.0,4.0,3.6,47.6,128.0,25.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29225,578,0.0,78.0,14.0,1.0,1.0,0.0,6.0,2.8,37.4,121.0,24.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29226,578,0.0,103.0,20.0,0.0,0.0,0.0,9.0,4.0,50.2,91.0,18.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29227,578,0.0,99.0,19.0,0.0,0.0,0.0,5.0,3.8,47.8,135.0,27.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29228,578,0.0,76.0,13.0,0.0,0.0,0.0,6.0,2.6,36.0,119.0,23.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29229,578,0.0,106.0,20.0,0.0,0.0,0.0,13.0,4.0,52.2,102.0,20.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29230,578,0.0,96.0,19.0,0.0,0.0,0.0,6.0,3.8,46.8,139.0,27.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29231,578,0.0,84.0,15.0,0.0,0.0,0.0,7.0,3.0,40.2,129.0,25.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29232,578,0.0,116.0,21.0,0.0,0.0,0.0,6.0,4.2,55.2,84.0,16.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29233,578,0.0,108.0,20.0,0.0,0.0,0.0,3.0,4.0,51.4,140.0,28.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29234,578,0.0,68.0,13.0,0.0,0.0,0.0,7.0,2.6,33.0,127.0,25.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29235,578,0.0,113.0,20.0,0.0,0.0,0.0,11.0,4.0,54.6,97.0,19.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29236,578,0.0,102.0,19.0,0.0,0.0,0.0,7.0,3.8,49.6,135.0,27.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29237,578,0.0,81.0,15.0,0.0,0.0,0.0,5.0,3.0,38.6,123.0,24.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29238,578,0.0,109.0,20.0,0.0,0.0,0.0,10.0,4.0,52.8,70.0,14.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29239,578,0.0,99.0,18.0,0.0,0.0,0.0,8.0,3.6,48.0,138.0,27.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29240,578,0.0,56.0,12.0,0.0,0.0,0.0,6.0,2.4,27.6,115.0,23.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29241,578,0.0,111.0,20.0,0.0,0.0,0.0,11.0,4.0,53.8,110.0,22.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29242,578,0.0,90.0,17.0,0.0,0.0,0.0,10.0,3.4,44.4,141.0,28.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29243,578,0.0,88.0,16.0,1.0,1.0,0.0,9.0,3.2,42.8,117.0,23.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29244,578,0.0,113.0,20.0,0.0,0.0,0.0,12.0,4.0,54.8,92.0,18.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29245,578,0.0,97.0,17.0,0.0,0.0,0.0,5.0,3.4,46.2,134.0,26.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29246,578,0.0,74.0,14.0,0.0,0.0,0.0,8.0,2.8,36.0,108.0,21.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29247,578,0.0,110.0,20.0,0.0,0.0,0.0,8.0,4.0,52.8,127.0,25.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29248,578,0.0,91.0,16.0,0.0,0.0,0.0,3.0,3.2,43.0,138.0,27.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29249,578,0.0,102.0,20.0,0.0,0.0,0.0,8.0,4.0,49.8,81.0,16.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29250,578,0.0,109.0,20.0,0.0,0.0,0.0,13.0,4.0,53.4,113.0,22.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29251,578,0.0,65.0,12.0,0.0,0.0,0.0,6.0,2.4,31.6,128.0,25.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29252,578,0.0,91.0,18.0,0.0,0.0,0.0,8.0,3.6,44.4,79.0,15.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29253,578,0.0,104.0,20.0,0.0,0.0,0.0,8.0,4.0,50.4,134.0,26.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29254,578,0.0,63.0,11.0,0.0,0.0,0.0,7.0,2.2,30.6,133.0,26.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29255,578,0.0,112.0,20.0,0.0,0.0,0.0,6.0,4.0,53.2,73.0,14.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29256,578,0.0,106.0,20.0,0.0,0.0,0.0,11.0,4.0,51.8,128.0,25.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29257,578,0.0,61.0,11.0,0.0,0.0,0.0,3.0,2.2,29.0,129.0,25.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29258,578,0.0,106.0,19.0,0.0,0.0,0.0,7.0,3.8,50.6,65.0,13.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29259,578,0.0,107.0,20.0,0.0,0.0,0.0,6.0,4.0,51.2,130.0,26.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29260,578,0.0,54.0,10.0,0.0,0.0,0.0,3.0,2.0,25.8,136.0,27.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29261,578,0.0,106.0,20.0,1.0,1.0,0.0,7.0,4.0,51.2,63.0,12.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29262,578,0.0,111.0,20.0,0.0,0.0,0.0,9.0,4.0,53.4,125.0,25.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29263,578,0.0,47.0,10.0,0.0,0.0,0.0,8.0,2.0,24.0,139.0,27.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29264,578,0.0,104.0,20.0,0.0,0.0,0.0,5.0,4.0,49.8,62.0,12.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29265,578,0.0,114.0,21.0,0.0,0.0,0.0,8.0,4.2,54.8,140.0,28.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29266,578,0.0,50.0,10.0,0.0,0.0,0.0,4.0,2.0,24.4,127.0,25.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29267,578,0.0,116.0,22.0,0.0,0.0,0.0,6.0,4.4,55.6,61.0,12.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29268,578,0.0,102.0,20.0,0.0,0.0,0.0,9.0,4.0,49.8,127.0,25.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29269,578,0.0,49.0,10.0,0.0,0.0,0.0,4.0,2.0,24.0,129.0,25.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29270,578,0.0,100.0,20.0,0.0,0.0,0.0,11.0,4.0,49.4,83.0,16.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29271,578,0.0,103.0,20.0,0.0,0.0,0.0,10.0,4.0,50.4,131.0,26.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29272,578,0.0,68.0,13.0,0.0,0.0,0.0,4.0,2.6,32.8,126.0,25.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29273,578,0.0,108.0,20.0,0.0,0.0,0.0,7.0,4.0,51.8,74.0,14.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29274,578,0.0,102.0,19.0,0.0,0.0,0.0,9.0,3.8,49.4,127.0,25.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29275,578,0.0,60.0,11.0,0.0,0.0,0.0,5.0,2.2,29.0,121.0,24.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29276,578,0.0,102.0,20.0,0.0,0.0,0.0,9.0,4.0,49.8,89.0,17.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29277,578,0.0,100.0,19.0,0.0,0.0,0.0,6.0,3.8,48.0,132.0,26.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29278,578,0.0,74.0,13.0,0.0,0.0,0.0,4.0,2.6,35.2,134.0,26.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29279,578,0.0,108.0,20.0,1.0,1.0,0.0,7.0,4.0,52.0,83.0,16.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29280,578,0.0,110.0,20.0,0.0,0.0,0.0,8.0,4.0,52.8,130.0,26.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29281,578,0.0,67.0,12.0,0.0,0.0,0.0,6.0,2.4,32.4,109.0,21.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29282,578,0.0,108.0,20.0,0.0,0.0,0.0,6.0,4.0,51.6,79.0,15.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29283,578,0.0,89.0,18.0,0.0,0.0,0.0,6.0,3.6,43.2,134.0,26.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29284,578,0.0,65.0,12.0,0.0,0.0,0.0,4.0,2.4,31.2,104.0,20.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29285,578,0.0,112.0,20.0,0.0,0.0,0.0,6.0,4.0,53.2,154.0,30.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29286,578,0.0,81.0,16.0,0.0,0.0,0.0,11.0,3.2,40.2,121.0,24.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29287,578,0.0,124.0,23.0,0.0,0.0,0.0,9.0,4.6,60.2,90.0,18.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29288,578,0.0,98.0,19.0,0.0,0.0,0.0,8.0,3.8,47.6,154.0,30.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29289,578,0.0,73.0,13.0,0.0,0.0,0.0,8.0,2.6,35.2,103.0,20.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29290,578,0.0,126.0,24.0,0.0,0.0,0.0,6.0,4.8,60.8,126.0,25.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29291,578,0.0,80.0,15.0,0.0,0.0,0.0,11.0,3.0,39.6,131.0,26.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29292,578,0.0,104.0,19.0,0.0,0.0,0.0,7.0,3.8,49.8,89.0,17.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29293,578,0.0,106.0,20.0,0.0,0.0,0.0,7.0,4.0,51.4,136.0,27.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29294,578,0.0,72.0,13.0,0.0,0.0,0.0,8.0,2.6,34.8,132.0,26.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29295,578,0.0,112.0,20.0,0.0,0.0,0.0,8.0,4.0,53.6,108.0,21.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29296,578,0.0,108.0,20.0,0.0,0.0,0.0,6.0,4.0,52.0,128.0,25.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29297,578,0.0,88.0,16.0,1.0,1.0,0.0,7.0,3.2,42.4,132.0,26.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29298,578,0.0,103.0,19.0,0.0,0.0,0.0,10.0,3.8,50.0,102.0,20.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29299,578,0.0,106.0,20.0,0.0,0.0,0.0,8.0,4.0,51.6,126.0,25.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29300,578,0.0,82.0,15.0,0.0,0.0,0.0,9.0,3.0,39.8,128.0,25.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29301,578,0.0,104.0,20.0,0.0,0.0,0.0,6.0,4.0,50.0,106.0,21.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29302,578,0.0,104.0,20.0,0.0,0.0,0.0,6.0,4.0,50.4,103.0,20.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29303,578,0.0,83.0,16.0,0.0,0.0,0.0,11.0,3.2,41.0,131.0,26.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29304,578,0.0,83.0,17.0,0.0,0.0,0.0,7.0,3.4,40.6,97.0,19.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29305,578,0.0,106.0,20.0,0.0,0.0,0.0,7.0,4.0,51.4,128.0,25.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29306,578,0.0,80.0,15.0,0.0,0.0,0.0,6.0,3.0,38.4,131.0,26.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29307,578,0.0,103.0,20.0,0.0,0.0,0.0,8.0,4.0,50.2,97.0,19.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29308,578,0.0,106.0,20.0,0.0,0.0,0.0,6.0,4.0,51.4,115.0,23.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29309,578,0.0,78.0,15.0,0.0,0.0,0.0,8.0,3.0,38.0,134.0,26.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29310,578,0.0,94.0,17.0,0.0,0.0,0.0,8.0,3.4,45.2,85.0,17.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29311,578,0.0,108.0,20.0,0.0,0.0,0.0,8.0,4.0,52.4,126.0,25.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29312,578,0.0,69.0,14.0,0.0,0.0,0.0,6.0,2.8,33.6,122.0,24.4,general,6,4,8,2,2,2,0.25,1.0,24,1
29313,578,0.0,105.0,21.0,0.0,0.0,0.0,4.0,4.2,50.4,128.0,25.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29314,578,0.0,99.0,20.0,0.0,0.0,0.0,5.0,4.0,48.2,131.0,26.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29315,578,0.0,104.0,20.0,1.0,1.0,0.0,7.0,4.0,50.4,86.0,17.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29316,578,0.0,106.0,20.0,0.0,0.0,0.0,9.0,4.0,51.4,114.0,22.8,general,6,4,8,2,2,2,0.25,1.0,24,1
29317,578,0.0,69.0,12.0,0.0,0.0,0.0,7.0,2.4,33.4,0.0,0.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29318,578,0.0,93.0,18.0,0.0,0.0,0.0,7.0,3.6,45.0,0.0,0.0,general,6,4,8,2,2,2,0.25,1.0,24,1
29319,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,19.2,general,6,4,8,2,2,2,0.25,1.0,24,1
29320,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,19.6,general,6,4,8,2,2,2,0.25,1.0,24,1
29321,591,0.0,30.0,3.0,16.0,5.0,0.0,9.0,0.6,20.6,0.0,0.0,general,16,8,20,8,8,4,0.25,1.0,24,1
29322,591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,general,16,8,20,8,8,4,0.25,1.0,24,1
29323,593,0.0,21.0,1.0,22.0,0.0,0.0,0.0,0.2,15.6,0.0,0.0,general,16,8,20,8,8,4,0.25,1.0,24,1
29324,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,11.2,general,16,8,20,8,8,4,0.25,1.0,24,1
29325,594,0.0,15.0,1.0,21.0,5.0,0.0,0.0,0.2,12.6,0.0,0.0,general,16,8,20,4,8,2,0.25,1.0,24,1
29326,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,9.4,general,16,8,20,4,8,2,0.25,1.0,24,1
29327,611,0.0,22.0,2.0,12.0,0.0,0.0,1.0,0.4,15.2,0.0,0.0,general,16,8,20,6,8,2,0.25,1.0,24,1
29328,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,10.4,general,16,8,20,6,8,2,0.25,1.0,24,1
29329,612,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,5.2,0.0,0.0,general,10,8,16,4,8,4,0.25,1.0,24,1
29330,612,0.0,16.0,2.0,0.0,0.0,0.0,13.0,0.4,8.2,0.0,0.0,general,10,8,16,4,8,4,0.25,1.0,24,1
29331,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.2,general,10,8,16,4,8,4,0.25,1.0,24,1
29332,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.6,general,10,8,16,4,8,4,0.25,1.0,24,1
29333,614,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,5.8,0.0,0.0,general,10,8,16,4,8,4,0.25,1.0,24,1
29334,614,0.0,10.0,1.0,0.0,0.0,0.0,3.0,0.2,5.0,0.0,0.0,general,10,8,16,4,8,4,0.25,1.0,24,1
29335,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.8,general,10,8,16,4,8,4,0.25,1.0,24,1
29336,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.8,general,10,8,16,4,8,4,0.25,1.0,24,1
29337,615,0.0,45.0,3.0,17.0,0.0,0.0,2.0,0.6,26.0,0.0,0.0,general,10,8,16,4,8,2,0.15,1.0,24,1
29338,615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,16.4,general,10,8,16,4,8,2,0.15,1.0,24,1
29339,624,0.0,144.0,10.0,127.0,0.0,0.0,0.0,2.0,68.8,0.0,0.0,unl,16,8,20,8,8,4,0.15,3.0,1,16
29340,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,38.0,unl,16,8,20,8,8,4,0.15,3.0,1,16
29341,629,0.0,0.0,0.0,57.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,unl,16,8,15,16,8,4,0.75,0.5,1,16
29342,629,0.0,24.0,4.0,13.0,0.0,0.0,0.0,0.8,15.0,0.0,0.0,unl,16,8,15,16,8,4,0.75,0.5,1,16
29343,629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,unl,16,8,15,16,8,4,0.75,0.5,1,16
29344,629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,9.4,unl,16,8,15,16,8,4,0.75,0.5,1,16
29345,631,0.0,28.0,8.0,67.0,10.0,0.0,0.0,1.6,22.0,0.0,0.0,unl,5,4,7,3,2,2,0.25,1.0,1,16
29346,631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,14.8,unl,5,4,7,3,2,2,0.25,1.0,1,16
29347,632,0.0,40.0,8.0,81.0,31.0,0.0,0.0,1.6,28.4,570.0,114.0,unl,5,4,7,3,2,2,0.25,1.0,1,16
29348,632,0.0,79.0,25.0,10.0,0.0,0.0,29.0,5.0,44.6,573.0,114.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29349,632,0.0,426.0,114.0,0.0,0.0,0.0,58.0,22.8,222.0,299.0,59.8,unl,5,4,7,3,2,2,0.25,1.0,1,16
29350,632,0.0,428.0,114.0,0.0,0.0,0.0,59.0,22.8,223.0,584.0,116.8,unl,5,4,7,3,2,2,0.25,1.0,1,16
29351,632,0.0,227.0,57.0,0.0,0.0,0.0,30.0,11.4,116.6,533.0,106.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29352,632,0.0,439.0,114.0,0.0,0.0,0.0,59.0,22.8,227.4,319.0,63.8,unl,5,4,7,3,2,2,0.25,1.0,1,16
29353,632,0.0,397.0,106.0,0.0,0.0,0.0,60.0,21.2,207.2,578.0,115.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29354,632,0.0,239.0,65.0,0.0,0.0,0.0,30.0,13.0,124.6,528.0,105.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29355,632,0.0,433.0,114.0,0.0,0.0,0.0,59.0,22.8,225.0,326.0,65.2,unl,5,4,7,3,2,2,0.25,1.0,1,16
29356,632,0.0,392.0,106.0,0.0,0.0,0.0,59.0,21.2,205.2,570.0,114.0,unl,5,4,7,3,2,2,0.25,1.0,1,16
29357,632,0.0,246.0,65.0,0.0,0.0,0.0,29.0,13.0,127.4,523.0,104.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29358,632,0.0,426.0,114.0,0.0,0.0,0.0,60.0,22.8,222.0,363.0,72.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29359,632,0.0,387.0,106.0,0.0,0.0,0.0,58.0,21.2,203.2,572.0,114.4,unl,5,4,7,3,2,2,0.25,1.0,1,16
29360,632,0.0,274.0,73.0,0.0,0.0,0.0,29.0,14.6,142.0,537.0,107.4,unl,5,4,7,3,2,2,0.25,1.0,1,16
29361,632,0.0,427.0,114.0,0.0,0.0,0.0,59.0,22.8,222.6,333.0,66.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29362,632,0.0,401.0,106.0,0.0,0.0,0.0,59.0,21.2,208.8,598.0,119.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29363,632,0.0,252.0,65.0,0.0,0.0,0.0,30.0,13.0,130.0,598.0,119.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29364,632,0.0,454.0,114.0,4.0,0.0,0.0,56.0,22.8,233.2,420.0,84.0,unl,5,4,7,3,2,2,0.25,1.0,1,16
29365,632,0.0,465.0,106.0,1.0,0.0,0.0,52.0,21.2,233.8,649.0,129.8,unl,5,4,7,3,2,2,0.25,1.0,1,16
29366,632,0.0,334.0,73.0,0.0,0.0,0.0,25.0,14.6,165.4,558.0,111.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29367,632,0.0,509.0,114.0,0.0,0.0,0.0,52.0,22.8,254.4,412.0,82.4,unl,5,4,7,3,2,2,0.25,1.0,1,16
29368,632,0.0,434.0,98.0,0.0,0.0,0.0,51.0,19.6,218.0,648.0,129.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29369,632,0.0,325.0,73.0,0.0,0.0,0.0,26.0,14.6,162.0,583.0,116.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29370,632,0.0,507.0,114.0,0.0,0.0,0.0,51.0,22.8,253.8,550.0,110.0,unl,5,4,7,3,2,2,0.25,1.0,1,16
29371,632,0.0,454.0,103.0,0.0,0.0,0.0,51.0,20.6,228.0,623.0,124.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29372,632,0.0,438.0,99.0,0.0,0.0,0.0,25.0,19.8,217.4,402.0,80.4,unl,5,4,7,3,2,2,0.25,1.0,1,16
29373,632,0.0,484.0,114.0,0.0,0.0,1.0,52.0,22.8,244.2,579.0,115.8,unl,5,4,7,3,2,2,0.25,1.0,1,16
29374,632,0.0,307.0,69.0,0.0,0.0,0.0,52.0,13.8,155.6,662.0,132.4,unl,5,4,7,3,2,2,0.25,1.0,1,16
29375,632,0.0,461.0,105.0,0.0,0.0,0.0,26.0,21.0,229.0,413.0,82.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29376,632,0.0,521.0,114.0,0.0,0.0,1.0,51.0,22.8,259.4,677.0,135.4,unl,5,4,7,3,2,2,0.25,1.0,1,16
29377,632,0.0,314.0,72.0,0.0,0.0,0.0,50.0,14.4,159.8,645.0,129.0,unl,5,4,7,3,2,2,0.25,1.0,1,16
29378,632,0.0,541.0,122.0,0.0,0.0,0.0,25.0,24.4,268.0,383.0,76.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29379,632,0.0,504.0,114.0,0.0,0.0,0.0,51.0,22.8,252.6,623.0,124.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29380,632,0.0,292.0,65.0,0.0,0.0,0.0,52.0,13.0,148.0,654.0,130.8,unl,5,4,7,3,2,2,0.25,1.0,1,16
29381,632,0.0,494.0,114.0,0.0,0.0,0.0,26.0,22.8,246.2,424.0,84.8,unl,5,4,7,3,2,2,0.25,1.0,1,16
29382,632,0.0,514.0,114.0,0.0,0.0,0.0,52.0,22.8,256.4,637.0,127.4,unl,5,4,7,3,2,2,0.25,1.0,1,16
29383,632,0.0,324.0,73.0,0.0,0.0,0.0,52.0,14.6,164.2,650.0,130.0,unl,5,4,7,3,2,2,0.25,1.0,1,16
29384,632,0.0,509.0,114.0,0.0,0.0,0.0,25.0,22.8,252.0,376.0,75.2,unl,5,4,7,3,2,2,0.25,1.0,1,16
29385,632,0.0,510.0,114.0,0.0,0.0,0.0,51.0,22.8,254.8,619.0,123.8,unl,5,4,7,3,2,2,0.25,1.0,1,16
29386,632,0.0,285.0,65.0,0.0,0.0,0.0,52.0,13.0,145.2,672.0,134.4,unl,5,4,7,3,2,2,0.25,1.0,1,16
29387,632,0.0,494.0,112.0,0.0,0.0,0.0,26.0,22.4,245.0,396.0,79.2,unl,5,4,7,3,2,2,0.25,1.0,1,16
29388,632,0.0,529.0,117.0,0.0,0.0,0.0,51.0,23.4,263.6,648.0,129.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29389,632,0.0,302.0,68.0,0.0,0.0,0.0,52.0,13.6,153.2,607.0,121.4,unl,5,4,7,3,2,2,0.25,1.0,1,16
29390,632,0.0,518.0,117.0,0.0,0.0,0.0,26.0,23.4,256.6,452.0,90.4,unl,5,4,7,3,2,2,0.25,1.0,1,16
29391,632,0.0,474.0,107.0,0.0,0.0,0.0,50.0,21.4,237.6,607.0,121.4,unl,5,4,7,3,2,2,0.25,1.0,1,16
29392,632,0.0,347.0,79.0,0.0,0.0,0.0,51.0,15.8,175.6,620.0,124.0,unl,5,4,7,3,2,2,0.25,1.0,1,16
29393,632,0.0,485.0,109.0,0.0,0.0,0.0,25.0,21.8,240.2,433.0,86.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29394,632,0.0,486.0,108.0,0.0,0.0,0.0,51.0,21.6,242.8,679.0,135.8,unl,5,4,7,3,2,2,0.25,1.0,1,16
29395,632,0.0,333.0,74.0,0.0,0.0,0.0,49.0,14.8,168.0,613.0,122.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
29396,632,0.0,544.0,122.0,0.0,0.0,0.0,26.0,24.4,269.0,512.0,102.4,unl,5,4,7,3,2,2,0.25,1.0,1,16
29397,632,0.0,482.0,105.0,0.0,0.0,0.0,51.0,21.0,240.0,635.0,127.0,unl,5,4,7,3,2,2,0.25,1.0,1,16
29398,632,0.0,398.0,88.0,0.0,0.0,0.0,51.0,17.6,199.6,549.0,109.8,unl,5,4,7,3,2,2,0.25,1.0,1,16
29399,632,0.0,508.0,114.0,0.0,0.0,0.0,25.0,22.8,251.4,496.0,99.2,unl,5,4,7,3,2,2,0.25,1.0,1,16
29400,632,0.0,428.0,95.0,0.0,0.0,0.0,51.0,19.0,214.4,628.0,125.6,unl,5,4,7,3,2,2,0.25,1.0,1,16
